case_set_id,case_unit,forecast_source_id,forecast_source_label,source_family,canonical_case_id,case_label,outcome_value,forecast_probability,brier_loss,is_polymarket,probability_note,source_artifact,limitation
state_poll_snapshot_13,resolved_state_outcomes,poll_derived_state_13,538 poll-derived state probability,traditional_poll_transform,us_2024_president_new_hampshire_republican,New Hampshire,0.0,0.0818191993541129,0.006694381382948069,False,Documented normal-error transform of poll margins.,h1_state_poll_snapshot_cases.csv,"A transformed polling-average margin, not a raw poll share and not an official FiveThirtyEight state win forecast."
state_poll_snapshot_13,resolved_state_outcomes,poll_derived_state_13,538 poll-derived state probability,traditional_poll_transform,us_2024_president_north_carolina_republican,North Carolina,1.0,0.4751794865963569,0.2754365712892635,False,Documented normal-error transform of poll margins.,h1_state_poll_snapshot_cases.csv,"A transformed polling-average margin, not a raw poll share and not an official FiveThirtyEight state win forecast."
state_poll_snapshot_13,resolved_state_outcomes,poll_derived_state_13,538 poll-derived state probability,traditional_poll_transform,us_2024_president_ohio_republican,Ohio,1.0,0.9683700072791614,0.0010004564395202998,False,Documented normal-error transform of poll margins.,h1_state_poll_snapshot_cases.csv,"A transformed polling-average margin, not a raw poll share and not an official FiveThirtyEight state win forecast."
state_poll_snapshot_13,resolved_state_outcomes,poll_derived_state_13,538 poll-derived state probability,traditional_poll_transform,us_2024_president_pennsylvania_republican,Pennsylvania,1.0,0.4285034980099084,0.3266082517869108,False,Documented normal-error transform of poll margins.,h1_state_poll_snapshot_cases.csv,"A transformed polling-average margin, not a raw poll share and not an official FiveThirtyEight state win forecast."
state_poll_snapshot_13,resolved_state_outcomes,poll_derived_state_13,538 poll-derived state probability,traditional_poll_transform,us_2024_president_texas_republican,Texas,1.0,0.8955573882673938,0.010908259145527921,False,Documented normal-error transform of poll margins.,h1_state_poll_snapshot_cases.csv,"A transformed polling-average margin, not a raw poll share and not an official FiveThirtyEight state win forecast."
state_poll_snapshot_13,resolved_state_outcomes,poll_derived_state_13,538 poll-derived state probability,traditional_poll_transform,us_2024_president_wisconsin_republican,Wisconsin,1.0,0.2698284979049,0.5331504224718148,False,Documented normal-error transform of poll margins.,h1_state_poll_snapshot_cases.csv,"A transformed polling-average margin, not a raw poll share and not an official FiveThirtyEight state win forecast."
final_snapshot_8,resolved_outcomes,polymarket_final_snapshot_8,Polymarket final snapshot,polymarket,us_2024_house_republican_control,2024 House control: Republicans,1.0,0.505,0.245025,True,Polymarket market probability nearest final forecast time.,h1_final_snapshot_cases.csv,Small curated final-snapshot extension.
final_snapshot_8,resolved_outcomes,polymarket_final_snapshot_8,Polymarket final snapshot,polymarket,us_2024_president_trump,2024 presidential election: Trump wins,1.0,0.6275,0.13875625000000005,True,Polymarket market probability nearest final forecast time.,h1_final_snapshot_cases.csv,Small curated final-snapshot extension.
final_snapshot_8,resolved_outcomes,polymarket_final_snapshot_8,Polymarket final snapshot,polymarket,us_2024_senate_florida_republican,2024 Florida Senate: Republican wins,1.0,0.905,0.009024999999999995,True,Polymarket market probability nearest final forecast time.,h1_final_snapshot_cases.csv,Small curated final-snapshot extension.
final_snapshot_8,resolved_outcomes,polymarket_final_snapshot_8,Polymarket final snapshot,polymarket,us_2024_senate_montana_republican,2024 Montana Senate: Republican wins,1.0,0.83,0.028900000000000012,True,Polymarket market probability nearest final forecast time.,h1_final_snapshot_cases.csv,Small curated final-snapshot extension.
final_snapshot_8,resolved_outcomes,polymarket_final_snapshot_8,Polymarket final snapshot,polymarket,us_2024_senate_ohio_republican,2024 Ohio Senate: Republican wins,1.0,0.615,0.148225,True,Polymarket market probability nearest final forecast time.,h1_final_snapshot_cases.csv,Small curated final-snapshot extension.
final_snapshot_8,resolved_outcomes,polymarket_final_snapshot_8,Polymarket final snapshot,polymarket,us_2024_senate_republican_control,2024 Senate control: Republicans,1.0,0.815,0.03422500000000002,True,Polymarket market probability nearest final forecast time.,h1_final_snapshot_cases.csv,Small curated final-snapshot extension.
final_snapshot_8,resolved_outcomes,polymarket_final_snapshot_8,Polymarket final snapshot,polymarket,us_2024_senate_texas_republican,2024 Texas Senate: Republican wins,1.0,0.85,0.022500000000000006,True,Polymarket market probability nearest final forecast time.,h1_final_snapshot_cases.csv,Small curated final-snapshot extension.
final_snapshot_8,resolved_outcomes,polymarket_final_snapshot_8,Polymarket final snapshot,polymarket,us_2024_senate_west_virginia_republican,2024 West Virginia Senate: Republican wins,1.0,0.981,0.00036100000000000064,True,Polymarket market probability nearest final forecast time.,h1_final_snapshot_cases.csv,Small curated final-snapshot extension.
final_snapshot_8,resolved_outcomes,fivethirtyeight_final_snapshot_8,FiveThirtyEight final snapshot,traditional_forecast,us_2024_house_republican_control,2024 House control: Republicans,1.0,0.49,0.2601,False,Curated FiveThirtyEight final probability forecast.,h1_final_snapshot_cases.csv,Small curated final-snapshot extension.
final_snapshot_8,resolved_outcomes,fivethirtyeight_final_snapshot_8,FiveThirtyEight final snapshot,traditional_forecast,us_2024_president_trump,2024 presidential election: Trump wins,1.0,0.4945,0.25553025000000007,False,Curated FiveThirtyEight final probability forecast.,h1_final_snapshot_cases.csv,Small curated final-snapshot extension.
final_snapshot_8,resolved_outcomes,fivethirtyeight_final_snapshot_8,FiveThirtyEight final snapshot,traditional_forecast,us_2024_senate_florida_republican,2024 Florida Senate: Republican wins,1.0,0.84,0.02560000000000001,False,Curated FiveThirtyEight final probability forecast.,h1_final_snapshot_cases.csv,Small curated final-snapshot extension.
final_snapshot_8,resolved_outcomes,fivethirtyeight_final_snapshot_8,FiveThirtyEight final snapshot,traditional_forecast,us_2024_senate_montana_republican,2024 Montana Senate: Republican wins,1.0,0.93,0.004899999999999993,False,Curated FiveThirtyEight final probability forecast.,h1_final_snapshot_cases.csv,Small curated final-snapshot extension.
final_snapshot_8,resolved_outcomes,fivethirtyeight_final_snapshot_8,FiveThirtyEight final snapshot,traditional_forecast,us_2024_senate_ohio_republican,2024 Ohio Senate: Republican wins,1.0,0.59,0.16810000000000003,False,Curated FiveThirtyEight final probability forecast.,h1_final_snapshot_cases.csv,Small curated final-snapshot extension.
final_snapshot_8,resolved_outcomes,fivethirtyeight_final_snapshot_8,FiveThirtyEight final snapshot,traditional_forecast,us_2024_senate_republican_control,2024 Senate control: Republicans,1.0,0.92,0.006399999999999993,False,Curated FiveThirtyEight final probability forecast.,h1_final_snapshot_cases.csv,Small curated final-snapshot extension.
final_snapshot_8,resolved_outcomes,fivethirtyeight_final_snapshot_8,FiveThirtyEight final snapshot,traditional_forecast,us_2024_senate_texas_republican,2024 Texas Senate: Republican wins,1.0,0.84,0.02560000000000001,False,Curated FiveThirtyEight final probability forecast.,h1_final_snapshot_cases.csv,Small curated final-snapshot extension.
final_snapshot_8,resolved_outcomes,fivethirtyeight_final_snapshot_8,FiveThirtyEight final snapshot,traditional_forecast,us_2024_senate_west_virginia_republican,2024 West Virginia Senate: Republican wins,1.0,0.999,1.0000000000000019e-06,False,Curated FiveThirtyEight final probability forecast.,h1_final_snapshot_cases.csv,Small curated final-snapshot extension.
