source_id,source_label,source_family,source_artifact,case_id,state,outcome_value,polymarket_probability,comparator_probability,polymarket_brier,comparator_brier,loss_advantage,lower_loss_source,allowed_interpretation,limitation
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_south_carolina_270towin_poll_average_republican,South Carolina,1.0,0.971,0.992864039777124,0.000841,5.092192830246838e-05,-0.0007900780716975315,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_south_dakota_270towin_poll_average_republican,South Dakota,1.0,0.986,0.9999999868317314,0.000196,1.7340329757043654e-16,-0.0001959999999998266,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_tennessee_270towin_poll_average_republican,Tennessee,1.0,0.9835,0.9999948162211848,0.0002722499999999,2.6871562803751956e-11,-0.0002722499731283372,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_texas_270towin_poll_average_republican,Texas,1.0,0.95,0.9398809756238532,0.0025,0.0036142970919397,0.0011142970919397,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_utah_270towin_poll_average_republican,Utah,1.0,0.983,0.999999957038137,0.000289,1.8457216686542475e-15,-0.00028899999999815423,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_vermont_270towin_poll_average_republican,Vermont,0.0,0.0085,9.147071988735432e-12,7.225000000000001e-05,8.36689259671084e-23,-7.225000000000001e-05,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_virginia_270towin_poll_average_republican,Virginia,0.0,0.11,0.1116454683590191,0.0121,0.0124647106051047,0.0003647106051046997,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_washington_270towin_poll_average_republican,Washington,0.0,0.012,2.650820221106187e-05,0.000144,7.026847844625454e-10,-0.00014399929731521554,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_west_virginia_270towin_poll_average_republican,West Virginia,1.0,0.99,0.9999999928258624,0.0001,5.1468252145010955e-17,-9.999999999994853e-05,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_wisconsin_270towin_poll_average_republican,Wisconsin,1.0,0.465,0.4127533059382929,0.2862249999999999,0.3448586796864042,0.058633679686404316,polymarket,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
two_seventy_poll_average,270toWin poll average,direct_poll_transform,h1_270towin_poll_average_cases.csv,us_2024_president_wyoming_270towin_poll_average_republican,Wyoming,1.0,0.9925,0.9999999999999996,5.624999999999927e-05,1.1093356479670479e-31,-5.624999999999927e-05,comparator,Cross-source state-level lower-loss diagnostic for existing H1 Polymarket-vs-traditional comparison artifacts.,Rows reuse one 2024 presidential election context and source outputs are not independent elections.
